Tweet Id,Event,ON,NOT
1.36761E+18," will continue to show ""Tsunami Threat"" while our sister center @NWS_PTWC monitors the regional threat in the South Pacific international waters.  

Repeat: NO tsunami threat exists for the West Coast of the United States, Alaska or British Columbia.",0,1
1.3676E+18,"Tsunami Info Stmt 4: M8.1 Kermadec Islands Region          1129PST Mar 4: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
1.3676E+18,"A distant, large earthquake, has occurred in the South Pacific near New Zealand. NTWC is watching for water measurements near New Zealand to determine the potential impact of this event for the US West Coast and Alaska.",0,1
1.36759E+18,"Tsunami Info Stmt 3: M8.1 Kermadec Islands Region          1129PST Mar 4: Event is being reviewed to determine threat to CA,OR,WA,BC,and AK",0,1
1.36758E+18,"Tsunami Info Stmt 2: M8.1 Kermadec Islands Region          1129PST Mar 4: Event is being reviewed to determine threat to CA,OR,WA,BC,and AK",0,1
1.36758E+18," is only showing messages from @NWS_PTWC at the moment.  Messages from NTWC are not available on @NWS's  at this time.  

We will attempt to keep people informed over Twitter and Facebook as we go.",0,1
1.36757E+18,"Tsunami Info Stmt: M8.0 Kermadec Islands, New Zealand 1129PST Mar4: Event is being reviewed to determine threat to CA, OR, WA, BC, &amp; AK",0,1
1.36754E+18,"Information Statement Tsunami Info Stmt: M7.5 Kermadec Islands, New Zealand 0941PST Mar 4: Tsunami NOT expected; CA,OR,WA,BC,and AK",0,1
1.36747E+18,"Tsunami Info Stmt: M7.3 East Of North Island, N.Z.       0528PST Mar 4: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
1.36743E+18,"Tsunami Info Stmt: M4.5 065mi N  Kodiak City, Alaska 0148AKST Mar 4: Tsunami NOT expected

 #NTWC",0,1
1.36699E+18,"Tsunami Info Stmt: M4.6 070mi NW Anchorage, Alaska 2035AKST Mar 2: Tsunami NOT expected

 #NTWC",0,1
1.36598E+18,"Tsunami Info Stmt: M5.0 095mi SE Amchitka, Alaska 0145AKST Feb 28: Tsunami NOT expected

 #NTWC",0,1
1.36574E+18,"Tsunami Info Stmt: M5.4 010mi N  Anchorage, Alaska 0959AKST Feb 27: Tsunami NOT expected

 #NTWC",0,1
1.36455E+18,"Tsunami Info Stmt: M4.1 055mi SE Yakutat, Alaska 0310AKST Feb 24: Tsunami NOT expected

 #NTWC",0,1
1.36324E+18,"Tsunami Info Stmt: M5.0 Off Coast Of Oregon              1316PST Feb 20: Tsunami NOT expected

 #NTWC",0,1
1.36269E+18,"Tsunami Info Stmt: M5.2 095mi SE Amchitka, Alaska 0011AKST Feb 19: Tsunami NOT expected

 #NTWC",0,1
1.36148E+18,"Tsunami Info Stmt: M6.7 Vanuatu Islands                  1649PST Feb 15: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
1.36059E+18,"Tsunami Info Stmt: M7.1 Near East Coast Of Honshu, Japan 0608PST Feb 13: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
1.36058E+18,"Tsunami Info Stmt: M5.5 110mi SW Kodiak City, Alaska 0409AKST Feb 13: Tsunami NOT expected

 #NTWC",0,1
1.35996E+18,"Tsunami Info Stmt: M4.2 065mi NW Kodiak City, Alaska 1109AKST Feb 11: Tsunami NOT expected

 #NTWC",0,1
1.35962E+18,"Tsunami Info Stmt: M6.7 Loyalty Islands Region           1324PST Feb 10: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
1.35951E+18,"Tsunami Info Stmt 2: M7.7 Loyalty Islands Region           0520PST Feb 10: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
1.3595E+18,"Tsunami Info Stmt: M7.9 Loyalty Islands Region           0520PST Feb 10: Event is being reviewed to determine threat to CA,OR,WA,BC,and AK",0,1
1.35871E+18,"Tsunami Info Stmt: M4.4 050mi SE Yakutat, Alaska 0042AKST Feb 8: Tsunami NOT expected

 #NTWC",0,1
1.35684E+18,"Tsunami Info Stmt: M6.6 Southern Pacific Ocean           2124PST Feb 2: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
1.3542E+18,"Subject: Information Statement Tsunami Info Stmt: M4.4 030mi S Homer, Alaska 1323AKST Jan 26: Tsunami NOT expected",0,1
1.35383E+18,"Information Statement Tsunami Info Stmt: M5.0 015mi SW Cordova, Alaska 1302AKST Jan 25: Tsunami NOT expected",0,1
1.35E+18,Information Statement Tsunami Info Stmt: M7.3 Southwestern Atlantic Ocean 1837EST Jan 23: Tsunami NOT expected; U.S. Atlantic or Gulf Coast,0,1
1.35223E+18,"Tsunami Info Stmt: M7.0 Talaud Islands, Indonesia        0423PST Jan 21: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
1.35136E+18,"Tsunami Info Stmt: M6.6 Mendoza Province, Argentina      1846PST Jan 18: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
1.35066E+18,"Tsunami Info Stmt: M4.4 010mi NE Monterey, California 2001PST Jan 16: Tsunami NOT expected

 #NTWC",0,1
1.34571E+18,"Tsunami Info Stmt: M5.7 065mi SE Amchitka, Alaska 0339AKST Jan 3: Tsunami NOT expected

 #NTWC",0,1
1.34565E+18,"Tsunami Info Stmt: M5.0 055mi SW Kodiak City, Alaska 2345AKST Jan 2: Tsunami NOT expected

 #NTWC",0,1
1.34538E+18,"Tsunami Info Stmt: M4.5 030mi E  Monterey, California 0642PST Jan 2: Tsunami NOT expected

 #NTWC",0,1
1.34382E+18,"Tsunami Info Stmt: M5.7 Off Coast Of Oregon              2310PST Dec 28: Tsunami NOT expected

 #NTWC",0,1
1.34331E+18,"Tsunami Info Stmt: M6.8 Off Coast Of Central Chile       1339PST Dec 27: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
1.34226E+18,"Tsunami Info Stmt: M6.5 Mindoro, Philippine Islands      1543PST Dec 24: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
1.34009E+18,"Tsunami Info Stmt: M5.3 055mi SE Sand Point, Alaska 1511AKST Dec 18: Tsunami NOT expected

 #NTWC",0,1
1.33909E+18,"Tsunami Info Stmt: M5.2 130mi S  Sand Point, Alaska 2049AKST Dec 15: Tsunami NOT expected

 #NTWC",0,1
1.33657E+18,"Tsunami Info Stmt: M5.2 115mi W  Attu I., Alaska 2147AKST Dec 8: Tsunami NOT expected

 #NTWC",0,1
1.3359E+18,"Tsunami Info Stmt: M4.1 035mi SW Barter I., Alaska 0140AKST Dec 7: Tsunami NOT expected

 #NTWC",0,1
1.3356E+18,"Tsunami Info Stmt: M4.5 090mi NW San Francisco, California 0704PST Dec 6: Tsunami NOT expected

 #NTWC",0,1
1.33381E+18,"Tsunami Info Stmt: M5.5 South Of Alaska                  0736AKST Dec 1: Tsunami NOT expected

 #NTWC",0,1
1.33381E+18,"Tsunami Info Stmt: M6.2 030mi SE Nikolski, Alaska 0723AKST Dec 1: Tsunami NOT expected

 #NTWC",0,1
1.33207E+18,"Tsunami Info Stmt: M4.6 020mi SE Talkeetna, Alaska 1212AKST Nov 26: Tsunami NOT expected

 #NTWC",0,1
1.331E+18,"Tsunami Info Stmt: M4.2 040mi SW Sitka, Alaska 1320AKST Nov 23: Tsunami NOT expected

 #NTWC",0,1
1.33073E+18,"Tsunami Info Stmt: M4.6 Northwest Territories, Canada    1850AKST Nov 22: Tsunami NOT expected

 #NTWC",0,1
1.32919E+18,"Tsunami Info Stmt: M4.0 030mi NW Sandspit, Haida Gwaii 1420PST Nov 18: Tsunami NOT expected

 #NTWC",0,1
1.32839E+18,"Tsunami Info Stmt: M4.3 030mi NE Yakutat, Alaska 0818AKST Nov 16: Tsunami NOT expected

 #NTWC",0,1
1.32633E+18,"Tsunami Info Stmt: M4.3 115mi SE Sandspit, Haida Gwaii 1711PST Nov 10: Tsunami NOT expected

 #NTWC",0,1
1.32544E+18,"Tsunami Info Stmt: M4.2 035mi SE Providence, Rhode Island 0910EST Nov 8: Tsunami NOT expected

 #NTWC",0,1
1.32509E+18,"Tsunami Info Stmt: M4.5 020mi N  Anchorage, Alaska 0604AKST Nov 7: Tsunami NOT expected

 #NTWC",0,1
1.32505E+18,"Tsunami Info Stmt: M4.7 020mi N  Anchorage, Alaska 0323AKST Nov 7: Tsunami NOT expected

 #NTWC",0,1
1.32287E+18,"Tsunami Info Stmt: M4.5 115mi NW Nome, Alaska 0245AKST Nov 1: Tsunami NOT expected

 #NTWC",0,1
1.32204E+18,"Tsunami Info Stmt: M5.1 070mi SE Sand Point, Alaska 2036AKDT Oct 29: Tsunami NOT expected

 #NTWC",0,1
1.32131E+18,"Tsunami Info Stmt: M5.2 060mi NE Atka Village, Alaska 2014AKDT Oct 27: Tsunami NOT expected

 #NTWC",0,1
1.3208E+18,There is no tsunami threat occurring right now. - NTWC,0,1
1.31847E+18,"Tsunami Info Stmt: M5.1 055mi SE Sand Point, Alaska 0037AKDT Oct 20: Tsunami NOT expected

 #NTWC",0,1
1.31842E+18,Tue Oct 20 05:05:59 UTC 2020  event picture,0,1
1.31842E+18,"CANCELLATION:  M7.5 055mi SE Sand Point, Alaska 1255AKDT Oct 19: Check with local officials for all clear

 #NTWC",0,1
1.3184E+18,Tue Oct 20 04:08:48 UTC 2020  event picture,0,1
1.31839E+18,Tue Oct 20 03:07:07 UTC 2020  event picture,0,1
1.31837E+18,Tue Oct 20 02:06:26 UTC 2020  event picture,0,1
1.31836E+18,Tue Oct 20 01:09:32 UTC 2020  event picture,0,1
1.31835E+18,Tue Oct 20 00:37:37 UTC 2020  event picture,0,1
1.31834E+18,Tue Oct 20 00:07:30 UTC 2020  event picture,0,1
1.31834E+18,Mon Oct 19 23:37:57 UTC 2020  event picture,0,1
1.31833E+18,Mon Oct 19 23:08:03 UTC 2020  event picture,0,1
1.31832E+18,Mon Oct 19 22:41:25 UTC 2020  event picture,0,1
1.31831E+18,Mon Oct 19 22:08:01 UTC 2020  event picture,0,1
1.3183E+18,Mon Oct 19 21:33:22 UTC 2020  event picture,0,1
1.3183E+18,Mon Oct 19 21:02:37 UTC 2020  event picture,0,1
1.31677E+18,"Tsunami Info Stmt: M4.3 020mi SE Anchorage, Alaska 0805AKDT Oct 15: Tsunami NOT expected

 #NTWC",0,1
1.31489E+18,"Tsunami Info Stmt: M4.9 075mi NE Kodiak City, Alaska 0322AKDT Oct 10: Tsunami NOT expected

 #NTWC",0,1
1.31421E+18,"Tsunami Info Stmt: M5.1 030mi SE Nikolski, Alaska 0623AKDT Oct 8: Tsunami NOT expected

 #NTWC",0,1
1.31411E+18,"Tsunami Info Stmt: M6.7 Eastern New Guinea Reg., P.N.G.  0036PDT Oct 8: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
1.31377E+18,"Tsunami Info Stmt: M4.2 045mi NW Anchorage, Alaska 0100AKDT Oct 7: Tsunami NOT expected

 #NTWC",0,1
1.31336E+18,"Tsunami Info Stmt: M5.8 035mi SE Sand Point, Alaska 2155AKDT Oct 5: Tsunami NOT expected

 #NTWC",0,1
1.31148E+18,"Tsunami Info Stmt: M6.7 Tonga Islands                    1814PDT Sep 30: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
1.31007E+18,"Tsunami Info Stmt: M5.2 100mi SW Nikolski, Alaska 2012AKDT Sep 26: Tsunami NOT expected

 #NTWC",0,1
1.30937E+18,"Tsunami Info Stmt: M5.4 075mi SE Chignik, Alaska 2158AKDT Sep 24: Tsunami NOT expected

 #NTWC",0,1
1.30812E+18,"Tsunami Info Stmt: M4.3 040mi W  Kodiak City, Alaska 1056AKDT Sep 21: Tsunami NOT expected

 #NTWC",0,1
1.30721E+18,"Tsunami Info Stmt: M5.0 010mi SE Los Angeles, California 2339PDT Sep 18: Tsunami NOT expected

 #NTWC",0,1
1.30708E+18,"Tsunami Info Stmt: M6.8 Central Mid-Atlantic Ridge       1744EDT Sep 18: Tsunami NOT expected; U.S. Atlantic or Gulf Coast

 #NTWC",0,1
1.30516E+18,"Tsunami Info Stmt: M4.1 025mi N  Valdez, Alaska 0710AKDT Sep 13: Tsunami NOT expected

 #NTWC",0,1
1.30388E+18,"Tsunami Info Stmt: M4.1 015mi N  Anchorage, Alaska 1818AKDT Sep 9: Tsunami NOT expected

 #NTWC",0,1
1.30318E+18,"Tsunami Info Stmt: M4.2 Beaufort Sea                     1957AKDT Sep 7: Tsunami NOT expected

 #NTWC",0,1
1.30285E+18,"Tsunami Info Stmt: M6.6 Vanuatu Islands                  2313PDT Sep 6: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
1.30263E+18,"Tsunami Info Stmt: M6.6 Mindanao, Philippine Islands     0824PDT Sep 6: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
1.3025E+18,"Tsunami Info Stmt: M6.6 Central Mid-Atlantic Ridge       0251EDT Sep 6: Tsunami NOT expected; U.S. Atlantic or Gulf Coast

 #NTWC",0,1
1.30245E+18,"Tsunami Info Stmt 2: M6.3 Vanuatu Islands                  1959PDT Sep 5: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
1.30244E+18,"Tsunami Info Stmt: M6.5 Vanuatu Islands                  1959PDT Sep 5: Event is being reviewed to determine threat to CA,OR,WA,BC,and AK",0,1
1.30065E+18,"Tsunami Info Stmt: M6.8 Near Coast Of Northern Chile     2109PDT Aug 31: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
1.29736E+18,"Tsunami Info Stmt: M4.0 055mi SW Homer, Alaska 1812AKDT Aug 22: Tsunami NOT expected

 #NTWC",0,1
1.2973E+18,"Tsunami Info Stmt: M4.0 035mi SW Homer, Alaska 1426AKDT Aug 22: Tsunami NOT expected

 #NTWC",0,1
1.29617E+18,"Tsunami Info Stmt: M5.3 025mi SE Sand Point, Alaska 1146AKDT Aug 19: Tsunami NOT expected

 #NTWC",0,1
1.29589E+18,"Tsunami Info Stmt: M4.0 110mi SE Eureka, California 1755PDT Aug 18: Tsunami NOT expected

 #NTWC",0,1
1.29579E+18,"Tsunami Info Stmt: M5.0 090mi SE Chignik, Alaska 1029AKDT Aug 18: Tsunami NOT expected

 #NTWC",0,1
1.29551E+18,"Tsunami Info Stmt: M6.9 Samar, Philippine Islands        1704PDT Aug 17: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
1.29538E+18,"Tsunami Info Stmt: M5.4 090mi S  El Centro, California 0831PDT Aug 17: Tsunami NOT expected

 #NTWC",0,1
1.29538E+18,"Tsunami Info Stmt: M4.5 080mi S  El Centro, California 0809PDT Aug 17: Tsunami NOT expected

 #NTWC",0,1
1.29509E+18,"Tsunami Info Stmt: M5.7 055mi SE Amukta Pass, Alaska 1206AKDT Aug 16: Tsunami NOT expected

 #NTWC",0,1
1.2938E+18,"Tsunami Info Stmt: M5.4 125mi SE Dutch Harbor, Alaska 2240AKDT Aug 12: Tsunami NOT expected

 #NTWC",0,1
1.2926E+18,"Tsunami Info Stmt: M4.5 040mi NW Cape Yakataga, Alaska 1511AKDT Aug 9: Tsunami NOT expected

 #NTWC",0,1
1.29248E+18,"Tsunami Info Stmt: M5.4 085mi S  Chignik, Alaska 0658AKDT Aug 9: Tsunami NOT expected

 #NTWC",0,1
1.29233E+18,"Tsunami Info Stmt: M4.1 035mi NW Cape Yakataga, Alaska 2120AKDT Aug 8: Tsunami NOT expected

 #NTWC",0,1
1.29224E+18,"Tsunami Info Stmt: M4.3 050mi E  Iliamna, Alaska 1454AKDT Aug 8: Tsunami NOT expected

 #NTWC",0,1
1.29211E+18,"Tsunami Info Stmt: M5.3 040mi SW Sand Point, Alaska 0643AKDT Aug 8: Tsunami NOT expected

 #NTWC",0,1
1.29208E+18,"Tsunami Info Stmt: M5.3 090mi SE Sand Point, Alaska 0453AKDT Aug 8: Tsunami NOT expected

 #NTWC",0,1
1.29105E+18,"Tsunami Info Stmt: M5.2 065mi SW Sand Point, Alaska 0818AKDT Aug 5: Tsunami NOT expected

 #NTWC",0,1
1.28887E+18,"Tsunami Info Stmt: M5.1 095mi SE Sand Point, Alaska 0808AKDT Jul 30: Tsunami NOT expected

 #NTWC",0,1
1.2888E+18,"Tsunami Info Stmt: M4.3 015mi NW Los Angeles, California 0429PDT Jul 30: Tsunami NOT expected

 #NTWC",0,1
1.2884E+18,"Tsunami Info Stmt: M5.5 020mi SE Sand Point, Alaska 0112AKDT Jul 29: Tsunami NOT expected

 #NTWC",0,1
1.28802E+18,"Tsunami Info Stmt: M5.9 045mi SW Sand Point, Alaska 0004AKDT Jul 28: Tsunami NOT expected

 #NTWC",0,1
1.28784E+18,"Tsunami Info Stmt: M5.4 025mi SE Sand Point, Alaska 1135AKDT Jul 27: Tsunami NOT expected

 #NTWC",0,1
1.2865E+18,"Tsunami Info Stmt: M5.1 035mi S  Sand Point, Alaska 1907AKDT Jul 23: Tsunami NOT expected

 #NTWC",0,1
1.28626E+18,"Tsunami Info Stmt: M5.1 040mi E  Sand Point, Alaska 0309AKDT Jul 23: Tsunami NOT expected

 #NTWC",0,1
1.28606E+18,"Tsunami Info Stmt: M5.2 050mi E  Sand Point, Alaska 1340AKDT Jul 22: Tsunami NOT expected

 #NTWC",0,1
1.2859E+18,"Tsunami Info Stmt: M6.2 130mi SW Port Alice, British Columbia 0433PDT Jul 22: Tsunami NOT expected

 #NTWC",0,1
1.28585E+18,"CANCELLATION:  M7.8 075mi S  Chignik, Alaska 2213AKDT Jul 21: Check with local officials for all clear

 #NTWC",0,1
1.28585E+18,Wed Jul 22 07:53:23 UTC 2020  event picture,0,1
1.28584E+18,Wed Jul 22 07:21:16 UTC 2020  event picture,0,1
1.28583E+18,Wed Jul 22 06:53:11 UTC 2020  event picture,0,1
